Symbol,EntryDate,ExitDate,EntryPrice,ExitPrice
DIXON,11/14/2020,11/24/2020,2056.844238,2170.197754
LAURUSLABS,11/14/2020,11/24/2020,285.3988342,285.4480896
NIFTY200,11/14/2020,11/24/2020,6579.6,6748.9
PIIND,11/14/2020,11/24/2020,2314.517334,2327.191162
TATAELXSI,11/14/2020,11/24/2020,1461.106323,1517.984741
ADANIGREEN,11/24/2020,12/3/2020,1205.150024,1145
BSOFT,11/24/2020,12/3/2020,184.212204,179.4411011
DIVISLAB,11/24/2020,12/3/2020,3419.028809,3569.146729
DIXON,11/24/2020,12/3/2020,2170.197754,2281.944092
LAURUSLABS,11/24/2020,12/3/2020,285.4480896,315.1555786
NIFTY200,11/24/2020,12/3/2020,6748.9,6835.05
TATAELXSI,11/24/2020,12/3/2020,1517.984741,1643.107178
ADANIGREEN,12/3/2020,12/11/2020,1145,1041.5
BSOFT,12/3/2020,12/11/2020,179.4411011,191.4165649
DIVISLAB,12/3/2020,12/11/2020,3569.146729,3520.57373
DIXON,12/3/2020,12/11/2020,2281.944092,2521.748535
NIFTY200,12/3/2020,12/11/2020,6835.05,7014.4
PIIND,12/3/2020,12/11/2020,2301.449707,2273.341309
TATAELXSI,12/3/2020,12/11/2020,1643.107178,1559.999756
ADANIGREEN,12/11/2020,12/21/2020,1041.5,1020.299988
BIOCON,12/11/2020,12/21/2020,448.8827515,443.4626465
DIVISLAB,12/11/2020,12/21/2020,3520.57373,3512.888672
DIXON,12/11/2020,12/21/2020,2521.748535,2588.043457
LAURUSLABS,12/11/2020,12/21/2020,324.1220398,326.6838684
NIFTY200,12/11/2020,12/21/2020,7014.4,6890.6
TATAELXSI,12/11/2020,12/21/2020,1559.999756,1507.250122
ADANIENT,12/21/2020,12/30/2020,428.131958,482.9451904
ADANIGREEN,12/21/2020,12/30/2020,1020.299988,1052.949951
DIXON,12/21/2020,12/30/2020,2588.043457,2669.062988
M&M,12/21/2020,12/30/2020,652.8275757,685.8995972
NIFTY200,12/21/2020,12/30/2020,6890.6,7226.75
TATACONSUM,12/21/2020,12/30/2020,545.4023438,576.0281982
TATAELXSI,12/21/2020,12/30/2020,1507.250122,1798.781738
ACC,12/30/2020,1/7/2021,1579.15271,1632.900879
ADANIENT,12/30/2020,1/7/2021,482.9451904,516.8106689
ADANIGREEN,12/30/2020,1/7/2021,1052.949951,1063.099976
DIXON,12/30/2020,1/7/2021,2669.062988,3125.122559
M&M,12/30/2020,1/7/2021,685.8995972,708.4552002
NIFTY200,12/30/2020,1/7/2021,7226.75,7374.25
TATAELXSI,12/30/2020,1/7/2021,1798.781738,1941.875977
ADANIENT,1/7/2021,1/15/2021,516.8106689,525.987793
APLAPOLLO,1/7/2021,1/15/2021,452.8920898,467.9620972
DIXON,1/7/2021,1/15/2021,3125.122559,2974.333984
LAURUSLABS,1/7/2021,1/15/2021,348.0161133,364.6188049
NIFTY200,1/7/2021,1/15/2021,7374.25,7488
TATACONSUM,1/7/2021,1/15/2021,582.3278809,583.8301392
TATAELXSI,1/7/2021,1/15/2021,1941.875977,2290.480225
ADANIENT,1/15/2021,1/25/2021,525.987793,512.6212158
BSOFT,1/15/2021,1/25/2021,245.8071289,235.9309387
DIXON,1/15/2021,1/25/2021,2974.333984,2744.432373
LAURUSLABS,1/15/2021,1/25/2021,364.6188049,373.9793701
NIFTY200,1/15/2021,1/25/2021,7488,7373.3
TATACONSUM,1/15/2021,1/25/2021,583.8301392,555.9178467
TATAELXSI,1/15/2021,1/25/2021,2290.480225,2407.976563
ADANIENT,1/25/2021,2/3/2021,512.6212158,565.1900024
APLAPOLLO,1/25/2021,2/3/2021,466.2794189,468.630249
DIXON,1/25/2021,2/3/2021,2744.432373,3170.354004
LAURUSLABS,1/25/2021,2/3/2021,373.9793701,336.684967
NIFTY200,1/25/2021,2/3/2021,7373.3,7642.15
TATACONSUM,1/25/2021,2/3/2021,555.9178467,562.2659912
TATAELXSI,1/25/2021,2/3/2021,2407.976563,2794.176025
ADANIENT,2/3/2021,2/11/2021,565.1900024,656.9609985
APLAPOLLO,2/3/2021,2/11/2021,468.630249,465.7102661
DIXON,2/3/2021,2/11/2021,3170.354004,3881.151611
LAURUSLABS,2/3/2021,2/11/2021,336.684967,362.3826294
M&M,2/3/2021,2/11/2021,792.9672852,870.0560913
NIFTY200,2/3/2021,2/11/2021,7642.15,7843.1
TATAELXSI,2/3/2021,2/11/2021,2794.176025,2754.054932
ACC,2/11/2021,2/19/2021,1701.499268,1674.098389
ADANIENT,2/11/2021,2/19/2021,656.9609985,779.9542847
APLAPOLLO,2/11/2021,2/19/2021,465.7102661,479.5429688
DIXON,2/11/2021,2/19/2021,3881.151611,3889.108154
LAURUSLABS,2/11/2021,2/19/2021,362.3826294,360.4096375
NIFTY200,2/11/2021,2/19/2021,7843.1,7782.5
TATAELXSI,2/11/2021,2/19/2021,2754.054932,2662.350586
ADANIENT,2/19/2021,3/1/2021,779.9542847,849.3811035
APLAPOLLO,2/19/2021,3/1/2021,479.5429688,540.788147
APOLLOHOSP,2/19/2021,3/1/2021,2884.521973,3043.765869
DIXON,2/19/2021,3/1/2021,3889.108154,3889.956787
LAURUSLABS,2/19/2021,3/1/2021,360.4096375,358.7819214
NIFTY200,2/19/2021,3/1/2021,7782.5,7708.7
TATAELXSI,2/19/2021,3/1/2021,2662.350586,2547.281982
ADANIENT,3/1/2021,3/9/2021,849.3811035,902.9474487
APLAPOLLO,3/1/2021,3/9/2021,540.788147,656.5722656
APOLLOHOSP,3/1/2021,3/9/2021,3043.765869,2851.083008
DIXON,3/1/2021,3/9/2021,3889.956787,3895.517334
LAURUSLABS,3/1/2021,3/9/2021,358.7819214,342.0611572
NIFTY200,3/1/2021,3/9/2021,7708.7,7865.9
TATAELXSI,3/1/2021,3/9/2021,2547.281982,2578.514648
ADANIENT,3/9/2021,3/18/2021,902.9474487,868.8823853
APOLLOHOSP,3/9/2021,3/18/2021,2851.083008,2922.801758
DALBHARAT,3/9/2021,3/18/2021,1423.160767,1541.745117
DIXON,3/9/2021,3/18/2021,3895.517334,4232.961426
NIFTY200,3/9/2021,3/18/2021,7865.9,7583.3
SIEMENS,3/9/2021,3/18/2021,1873.790283,1765.332642
TATAELXSI,3/9/2021,3/18/2021,2578.514648,2598.331787
ADANIENT,3/18/2021,3/26/2021,868.8823853,985.8405762
APLAPOLLO,3/18/2021,3/26/2021,603.5921631,660.0861816
APOLLOHOSP,3/18/2021,3/26/2021,2922.801758,2817.100342
DALBHARAT,3/18/2021,3/26/2021,1541.745117,1521.106567
DIXON,3/18/2021,3/26/2021,4232.961426,3618.327637
NIFTY200,3/18/2021,3/26/2021,7583.3,7573.55
TATAELXSI,3/18/2021,3/26/2021,2598.331787,2574.531494
ADANIENT,3/26/2021,4/7/2021,985.8405762,1162.649536
APLAPOLLO,3/26/2021,4/7/2021,660.0861816,615.692749
APOLLOHOSP,3/26/2021,4/7/2021,2817.100342,3060.214355
DIXON,3/26/2021,4/7/2021,3618.327637,3607.645752
NIFTY200,3/26/2021,4/7/2021,7573.55,7772.7
SIEMENS,3/26/2021,4/7/2021,1783.564819,1764.938354
TATAPOWER,3/26/2021,4/7/2021,99.96730042,100.9336319
ADANIENT,4/7/2021,4/16/2021,1162.649536,1156.115845
APLAPOLLO,4/7/2021,4/16/2021,615.692749,622.7946777
APOLLOHOSP,4/7/2021,4/16/2021,3060.214355,3023.86084
DIXON,4/7/2021,4/16/2021,3607.645752,3729.884033
NIFTY200,4/7/2021,4/16/2021,7772.7,7658.7
TATAELXSI,4/7/2021,4/16/2021,2862.274414,2879.177734
TATAPOWER,4/7/2021,4/16/2021,100.9336319,93.87940216
ADANIENT,4/16/2021,4/27/2021,1156.115845,1188.185791
APOLLOHOSP,4/16/2021,4/27/2021,3023.86084,3152.333008
DIXON,4/16/2021,4/27/2021,3729.884033,4026.719482
NIFTY200,4/16/2021,4/27/2021,7658.7,7685.8
PERSISTENT,4/16/2021,4/27/2021,954.0750732,949.1630249
TATAELXSI,4/16/2021,4/27/2021,2879.177734,3084.347656
TECHM,4/16/2021,4/27/2021,897.2866821,860.8286133
ACC,4/27/2021,5/5/2021,1795.285156,1823.086792
ADANIENT,4/27/2021,5/5/2021,1188.185791,1264.345703
APLAPOLLO,4/27/2021,5/5/2021,649.8662109,644.793396
APOLLOHOSP,4/27/2021,5/5/2021,3152.333008,3292.46167
DIXON,4/27/2021,5/5/2021,4026.719482,4111.073242
NIFTY200,4/27/2021,5/5/2021,7685.8,7707.3
TITAN,4/27/2021,5/5/2021,1471.608398,1405.956421
ADANIENT,5/5/2021,5/14/2021,1264.345703,1217.313232
ADANIPORTS,5/5/2021,5/14/2021,719.97229,715.5339966
APLAPOLLO,5/5/2021,5/14/2021,644.793396,591.5163574
APOLLOHOSP,5/5/2021,5/14/2021,3292.46167,3102.840576
DIXON,5/5/2021,5/14/2021,4111.073242,3947.157471
GRASIM,5/5/2021,5/14/2021,1393.147827,1340.300781
NIFTY200,5/5/2021,5/14/2021,7707.3,7737.25
ADANIENT,5/14/2021,5/24/2021,1217.313232,1303.548218
APLAPOLLO,5/14/2021,5/24/2021,591.5163574,620.2706299
DIXON,5/14/2021,5/24/2021,3947.157471,3899.590088
GRASIM,5/14/2021,5/24/2021,1340.300781,1343.977295
NIFTY200,5/14/2021,5/24/2021,7737.25,8036.7
NMDC,5/14/2021,5/24/2021,28.11582756,27.67687416
TATACONSUM,5/14/2021,5/24/2021,625.2622681,620.3679199
ADANIENT,5/24/2021,6/1/2021,1303.548218,1412.725708
APLAPOLLO,5/24/2021,6/1/2021,620.2706299,642.0961304
DIXON,5/24/2021,6/1/2021,3899.590088,4100.291504
NIFTY200,5/24/2021,6/1/2021,8036.7,8199.65
NMDC,5/24/2021,6/1/2021,27.67687416,27.45739174
PIDILITIND,5/24/2021,6/1/2021,2024.724365,2031.80127
TATACONSUM,5/24/2021,6/1/2021,620.3679199,645.2756958
ADANIENT,6/1/2021,6/9/2021,1412.725708,1590.681885
APOLLOHOSP,6/1/2021,6/9/2021,3200.491211,3265.789551
DIXON,6/1/2021,6/9/2021,4100.291504,4188.589355
GRASIM,6/1/2021,6/9/2021,1416.33606,1462.908203
NIFTY200,6/1/2021,6/9/2021,8199.65,8295.8
NMDC,6/1/2021,6/9/2021,27.45739174,27.15466881
PIDILITIND,6/1/2021,6/9/2021,2031.80127,2040.598755
ADANIENT,6/9/2021,6/17/2021,1590.681885,1364.296509
APOLLOHOSP,6/9/2021,6/17/2021,3265.789551,3201.281494
DIXON,6/9/2021,6/17/2021,4188.589355,4291.709961
GRASIM,6/9/2021,6/17/2021,1462.908203,1429.719238
NIFTY200,6/9/2021,6/17/2021,8295.8,8307.25
NMDC,6/9/2021,6/17/2021,27.15466881,27.21521187
PIDILITIND,6/9/2021,6/17/2021,2040.598755,2091.022705
ADANIENT,6/17/2021,6/25/2021,1364.296509,1515.668823
APOLLOHOSP,6/17/2021,6/25/2021,3201.281494,3397.27417
DIXON,6/17/2021,6/25/2021,4291.709961,4491.314453
GRASIM,6/17/2021,6/25/2021,1429.719238,1477.419312
NIFTY200,6/17/2021,6/25/2021,8307.25,8380.6
PIDILITIND,6/17/2021,6/25/2021,2091.022705,2097.804688
TITAN,6/17/2021,6/25/2021,1684.509888,1726.292847
ADANIENT,6/25/2021,7/5/2021,1515.668823,1391.803467
APOLLOHOSP,6/25/2021,7/5/2021,3397.27417,3672.988281
DIXON,6/25/2021,7/5/2021,4491.314453,4601.473633
GRASIM,6/25/2021,7/5/2021,1477.419312,1460.604004
NIFTY200,6/25/2021,7/5/2021,8380.6,8382.1
PIDILITIND,6/25/2021,7/5/2021,2097.804688,2228.435059
TITAN,6/25/2021,7/5/2021,1726.292847,1722.404785
ADANIENT,7/5/2021,7/13/2021,1391.803467,1415.110718
APOLLOHOSP,7/5/2021,7/13/2021,3672.988281,3704.797363
DIXON,7/5/2021,7/13/2021,4601.473633,4578.263672
GRASIM,7/5/2021,7/13/2021,1460.604004,1545.855957
NIFTY200,7/5/2021,7/13/2021,8382.1,8392.9
PIDILITIND,7/5/2021,7/13/2021,2228.435059,2210.10376
TITAN,7/5/2021,7/13/2021,1722.404785,1697.157837
ADANIENT,7/13/2021,7/22/2021,1415.110718,1414.162476
DIXON,7/13/2021,7/22/2021,4578.263672,4578.462891
NIFTY200,7/13/2021,7/22/2021,8392.9,8409.55
PIDILITIND,7/13/2021,7/22/2021,2210.10376,2270.946777
TATACHEM,7/13/2021,7/22/2021,748.4251099,729.0680542
TATAPOWER,7/13/2021,7/22/2021,121.3674011,121.0249634
TITAN,7/13/2021,7/22/2021,1697.157837,1679.029663
ADANIENT,7/22/2021,7/30/2021,1414.162476,1417.656128
DIXON,7/22/2021,7/30/2021,4578.462891,4297.150391
JSL,7/22/2021,7/30/2021,142.9402924,159.6092987
NIFTY200,7/22/2021,7/30/2021,8409.55,8396.15
OIL,7/22/2021,7/30/2021,86.92780304,89.86310577
PIDILITIND,7/22/2021,7/30/2021,2270.946777,2248.118408
TITAN,7/22/2021,7/30/2021,1679.029663,1691.658813
ADANIENT,7/30/2021,8/9/2021,1417.656128,1490.672607
NIFTY200,7/30/2021,8/9/2021,8396.15,8594.4
OIL,7/30/2021,8/9/2021,89.86310577,89.13602448
PIDILITIND,7/30/2021,8/9/2021,2248.118408,2201.751465
TATACHEM,7/30/2021,8/9/2021,729.49823,808.9815674
TATACONSUM,7/30/2021,8/9/2021,737.1328125,745.5153809
VEDL,7/30/2021,8/9/2021,149.043396,152.8453979
ADANIENT,8/9/2021,8/17/2021,1490.672607,1439.01709
APOLLOHOSP,8/9/2021,8/17/2021,3955.122803,4860.799316
KEI,8/9/2021,8/17/2021,737.5252075,736.3325195
NIFTY200,8/9/2021,8/17/2021,8594.4,8734.6
PIDILITIND,8/9/2021,8/17/2021,2201.751465,2186.262695
TATACHEM,8/9/2021,8/17/2021,808.9815674,827.1915283
TATACONSUM,8/9/2021,8/17/2021,745.5153809,811.7476807
ADANIENT,8/17/2021,8/26/2021,1439.01709,1473.004761
APOLLOHOSP,8/17/2021,8/26/2021,4860.799316,4646.203125
BALKRISIND,8/17/2021,8/26/2021,2248.033691,2219.127197
HAL,8/17/2021,8/26/2021,497.59552,601.4614258
NIFTY200,8/17/2021,8/26/2021,8734.6,8743.85
PIDILITIND,8/17/2021,8/26/2021,2186.262695,2197.706299
TATACONSUM,8/17/2021,8/26/2021,811.7476807,831.7294922
ADANIENT,8/26/2021,9/3/2021,1473.004761,1562.690918
APOLLOHOSP,8/26/2021,9/3/2021,4646.203125,4956.72998
BALKRISIND,8/26/2021,9/3/2021,2219.127197,2354.727783
HAL,8/26/2021,9/3/2021,601.4614258,650.4095459
NIFTY200,8/26/2021,9/3/2021,8743.85,9152.85
TATACHEM,8/26/2021,9/3/2021,790.1502686,803.9152832
TATASTEEL,8/26/2021,9/3/2021,58.02212143,60.91679764
ADANIENT,9/3/2021,9/14/2021,1562.690918,1510.436401
APOLLOHOSP,9/3/2021,9/14/2021,4956.72998,4677.883789
BAJAJFINSV,9/3/2021,9/14/2021,1670.897095,1680.572388
BALKRISIND,9/3/2021,9/14/2021,2354.727783,2414.641357
CHAMBLFERT,9/3/2021,9/14/2021,292.2245789,296.2479248
NIFTY200,9/3/2021,9/14/2021,9152.85,9222.3
TATACHEM,9/3/2021,9/14/2021,803.9152832,798.8967896
ADANIENT,9/14/2021,9/22/2021,1510.436401,1435.124146
APOLLOHOSP,9/14/2021,9/22/2021,4677.883789,4848.34375
BAJAJFINSV,9/14/2021,9/22/2021,1680.572388,1758.803589
CHAMBLFERT,9/14/2021,9/22/2021,296.2479248,282.9754944
NIFTY200,9/14/2021,9/22/2021,9222.3,9287.95
SRF,9/14/2021,9/22/2021,2112.063232,2122.80542
TATACHEM,9/14/2021,9/22/2021,798.8967896,788.9076538
BAJAJFINSV,9/22/2021,9/30/2021,1758.803589,1775.977539
HCLTECH,9/22/2021,9/30/2021,1147.293335,1115.940552
NIFTY200,9/22/2021,9/30/2021,9287.95,9318.55
OFSS,9/22/2021,9/30/2021,4024.307129,3923.590088
SRF,9/22/2021,9/30/2021,2122.80542,2231.29248
TATACHEM,9/22/2021,9/30/2021,788.9076538,878.7625732
TATACONSUM,9/22/2021,9/30/2021,832.5580444,793.03302
ADANIENT,9/30/2021,10/8/2021,1465.418701,1545.072998
APOLLOHOSP,9/30/2021,10/8/2021,4429.925293,4328.755371
BAJAJFINSV,9/30/2021,10/8/2021,1775.977539,1752.283569
NIFTY200,9/30/2021,10/8/2021,9318.55,9495.7
SRF,9/30/2021,10/8/2021,2231.29248,2362.807129
TATACHEM,9/30/2021,10/8/2021,878.7625732,923.0688477
TATAELXSI,9/30/2021,10/8/2021,5469.094727,6092.501953
ADANIENT,10/8/2021,10/19/2021,1545.072998,1566.583618
BAJAJFINSV,10/8/2021,10/19/2021,1752.283569,1904.762085
COFORGE,10/8/2021,10/19/2021,5361.799316,5566.504883
NIFTY200,10/8/2021,10/19/2021,9495.7,9754
OFSS,10/8/2021,10/19/2021,4124.852539,4257.779297
TATACONSUM,10/8/2021,10/19/2021,798.0528564,821.9822388
TATAELXSI,10/8/2021,10/19/2021,6092.501953,6148.86377
BAJAJFINSV,10/19/2021,10/27/2021,1904.762085,1798.468384
BALKRISIND,10/19/2021,10/27/2021,2523.923096,2427.484131
COFORGE,10/19/2021,10/27/2021,5566.504883,4789.137207
NIFTY200,10/19/2021,10/27/2021,9754,9595.6
SRF,10/19/2021,10/27/2021,2282.559082,2121.479492
TATAELXSI,10/19/2021,10/27/2021,6148.86377,5736.094238
TRENT,10/19/2021,10/27/2021,1112.418823,1029.932373
BAJAJFINSV,10/27/2021,11/4/2021,1798.468384,1756.731812
CGPOWER,10/27/2021,11/4/2021,156.6712189,163.1063843
JSWENERGY,10/27/2021,11/4/2021,359.9052429,326.4725342
NIFTY200,10/27/2021,11/4/2021,9595.6,9502.4
RELIANCE,10/27/2021,11/4/2021,1196.199585,1137.673584
TATAELXSI,10/27/2021,11/4/2021,5736.094238,6081.160645
TRENT,10/27/2021,11/4/2021,1029.932373,1090.153564
BAJAJFINSV,11/4/2021,11/15/2021,1756.731812,1810.300537
CHAMBLFERT,11/4/2021,11/15/2021,324.9200439,329.2671204
NIFTY200,11/4/2021,11/15/2021,9502.4,9637.35
RELIANCE,11/4/2021,11/15/2021,1137.673584,1173.617676
SRF,11/4/2021,11/15/2021,2076.425049,2169.056396
TATAELXSI,11/4/2021,11/15/2021,6081.160645,6471.443359
TRENT,11/4/2021,11/15/2021,1090.153564,1152.815063
ADANIENT,11/15/2021,11/24/2021,1746.354614,1751.944458
BAJAJFINSV,11/15/2021,11/24/2021,1810.300537,1738.229858
COFORGE,11/15/2021,11/24/2021,5233.16748,5120.338379
NIFTY200,11/15/2021,11/24/2021,9637.35,9282.3
PERSISTENT,11/15/2021,11/24/2021,2074.324463,2001.87146
TATAELXSI,11/15/2021,11/24/2021,6471.443359,5877.953125
TRENT,11/15/2021,11/24/2021,1152.815063,1091.5979
BAJAJFINSV,11/24/2021,12/2/2021,1738.229858,1773.121826
CGPOWER,11/24/2021,12/2/2021,153.8991547,155.5327148
COFORGE,11/24/2021,12/2/2021,5120.338379,5155.043945
MPHASIS,11/24/2021,12/2/2021,2998.942383,2900.86499
NIFTY200,11/24/2021,12/2/2021,9282.3,9237.9
TATAELXSI,11/24/2021,12/2/2021,5877.953125,5846.179199
TRENT,11/24/2021,12/2/2021,1091.5979,1027.441895
BAJAJFINSV,12/2/2021,12/10/2021,1773.121826,1768.42395
CDSL,12/2/2021,12/10/2021,746.236084,739.730835
CGPOWER,12/2/2021,12/10/2021,155.5327148,163.4528961
COFORGE,12/2/2021,12/10/2021,5155.043945,5060.972168
KEI,12/2/2021,12/10/2021,1140.999878,1107.256836
NIFTY200,12/2/2021,12/10/2021,9237.9,9332.45
TATAELXSI,12/2/2021,12/10/2021,5846.179199,5859.866699
BAJAJFINSV,12/10/2021,12/20/2021,1768.42395,1580.219849
CDSL,12/10/2021,12/20/2021,739.730835,714.411377
COFORGE,12/10/2021,12/20/2021,5060.972168,4933.956055
KEI,12/10/2021,12/20/2021,1107.256836,1058.456299
NIFTY200,12/10/2021,12/20/2021,9332.45,8807.7
PERSISTENT,12/10/2021,12/20/2021,2114.169434,2153.137207
TATAELXSI,12/10/2021,12/20/2021,5859.866699,5312.424316
CDSL,12/20/2021,12/28/2021,714.411377,720.3845215
CHAMBLFERT,12/20/2021,12/28/2021,346.1929016,358.956665
JSL,12/20/2021,12/28/2021,174.8031464,191.4229584
KEI,12/20/2021,12/28/2021,1058.456299,1152.479492
NIFTY200,12/20/2021,12/28/2021,8807.7,9151.2
PERSISTENT,12/20/2021,12/28/2021,2153.137207,2265.021484
PIDILITIND,12/20/2021,12/28/2021,2373.161865,2439.506348
CDSL,12/28/2021,1/5/2022,720.3845215,738.8119507
CHAMBLFERT,12/28/2021,1/5/2022,358.956665,396.8778687
COFORGE,12/28/2021,1/5/2022,5385.033203,5655.251953
KEI,12/28/2021,1/5/2022,1152.479492,1150.143677
NIFTY200,12/28/2021,1/5/2022,9151.2,9477.2
PERSISTENT,12/28/2021,1/5/2022,2265.021484,2280.545166
TITAN,12/28/2021,1/5/2022,2348.076172,2541.755371
BAJAJFINSV,1/5/2022,1/13/2022,1796.111938,1819.736084
CHAMBLFERT,1/5/2022,1/13/2022,396.8778687,417.5958252
COFORGE,1/5/2022,1/13/2022,5655.251953,5452.588379
KEI,1/5/2022,1/13/2022,1150.143677,1135.980713
NIFTY200,1/5/2022,1/13/2022,9477.2,9672.75
TATAELXSI,1/5/2022,1/13/2022,5830.585449,6258.753418
TRENT,1/5/2022,1/13/2022,1066.792358,1178.417847
ASTRAL,1/13/2022,1/21/2022,1852.247925,1772.81604
BAJAJFINSV,1/13/2022,1/21/2022,1819.736084,1631.042603
CHAMBLFERT,1/13/2022,1/21/2022,417.5958252,432.1168518
COFORGE,1/13/2022,1/21/2022,5452.588379,4951.475586
NIFTY200,1/13/2022,1/21/2022,9672.75,9330.85
TATAELXSI,1/13/2022,1/21/2022,6258.753418,7039.856934
TRENT,1/13/2022,1/21/2022,1178.417847,1177.371704
ASTRAL,1/21/2022,2/1/2022,1772.81604,1627.34082
BAJFINANCE,1/21/2022,2/1/2022,7279.369141,6924.815918
CHAMBLFERT,1/21/2022,2/1/2022,432.1168518,389.8947754
KEI,1/21/2022,2/1/2022,1158.691406,1090.161865
NIFTY200,1/21/2022,2/1/2022,9330.85,9305.6
TATAELXSI,1/21/2022,2/1/2022,7039.856934,7298.106445
TRENT,1/21/2022,2/1/2022,1177.371704,1056.381836
CGPOWER,2/1/2022,2/9/2022,172.2145844,170.4325562
CHAMBLFERT,2/1/2022,2/9/2022,389.8947754,377.9327698
KEI,2/1/2022,2/9/2022,1090.161865,1044.581055
NIFTY200,2/1/2022,2/9/2022,9305.6,9251.2
PERSISTENT,2/1/2022,2/9/2022,2202.344727,2138.576904
SRF,2/1/2022,2/9/2022,2420.591797,2560.664063
TATAELXSI,2/1/2022,2/9/2022,7298.106445,7496.425293
CDSL,2/9/2022,2/17/2022,730.7348633,715.1610718
CGPOWER,2/9/2022,2/17/2022,170.4325562,171.6205902
HAL,2/9/2022,2/17/2022,666.5639038,655.5316772
NIFTY200,2/9/2022,2/17/2022,9251.2,9125.25
PERSISTENT,2/9/2022,2/17/2022,2138.576904,1916.515503
SRF,2/9/2022,2/17/2022,2560.664063,2411.015869
TATAELXSI,2/9/2022,2/17/2022,7496.425293,6786.202148
ADANIGREEN,2/17/2022,2/25/2022,2047.599976,1923.5
CGPOWER,2/17/2022,2/25/2022,171.6205902,167.5119934
HAL,2/17/2022,2/25/2022,655.5316772,631.5355835
NIFTY200,2/17/2022,2/25/2022,9125.25,8779.15
RELIANCE,2/17/2022,2/25/2022,1112.473755,1039.834106
SRF,2/17/2022,2/25/2022,2411.015869,2403.187012
TATAELXSI,2/17/2022,2/25/2022,6786.202148,6354.564453
ADANIGREEN,2/25/2022,3/8/2022,1923.5,1783.949951
BANKBARODA,2/25/2022,3/8/2022,97.94282532,89.36823273
CUMMINSIND,2/25/2022,3/8/2022,920.6217041,907.0464478
FEDERALBNK,2/25/2022,3/8/2022,93.79402161,86.91094208
NIFTY200,2/25/2022,3/8/2022,8779.15,8467.3
ONGC,2/25/2022,3/8/2022,130.9717865,147.0661316
SRF,2/25/2022,3/8/2022,2403.187012,2170.142334
ADANIGREEN,3/8/2022,3/16/2022,1783.949951,1833.650024
INFY,3/8/2022,3/16/2022,1667.030273,1771.278198
IOC,3/8/2022,3/16/2022,66.80859375,69.60536957
NIFTY200,3/8/2022,3/16/2022,8467.3,8952.35
PERSISTENT,3/8/2022,3/16/2022,2055.144531,2168.917969
SUNPHARMA,3/8/2022,3/16/2022,830.4385376,863.6561279
TRENT,3/8/2022,3/16/2022,1074.637573,1167.488403
ADANIGREEN,3/16/2022,3/25/2022,1833.650024,1921.25
CHAMBLFERT,3/16/2022,3/25/2022,376.1557922,383.3104553
NIFTY200,3/16/2022,3/25/2022,8952.35,9058.5
PIDILITIND,3/16/2022,3/25/2022,2429.739502,2423.376465
RELIANCE,3/16/2022,3/25/2022,1094.194458,1181.835571
TATAELXSI,3/16/2022,3/25/2022,7052.272949,8249.714844
TRENT,3/16/2022,3/25/2022,1167.488403,1257.249268
ADANIGREEN,3/25/2022,4/4/2022,1921.25,2110.449951
CGPOWER,3/25/2022,4/4/2022,182.6593475,184.6394043
CHAMBLFERT,3/25/2022,4/4/2022,383.3104553,433.5331421
GAIL,3/25/2022,4/4/2022,88.01939392,96.39510345
NIFTY200,3/25/2022,4/4/2022,9058.5,9514.7
TATAELXSI,3/25/2022,4/4/2022,8249.714844,8808.448242
TRENT,3/25/2022,4/4/2022,1257.249268,1290.492188
ADANIGREEN,4/4/2022,4/12/2022,2110.449951,2792.399902
CGPOWER,4/4/2022,4/12/2022,184.6394043,200.9252777
CHAMBLFERT,4/4/2022,4/12/2022,433.5331421,428.6698608
NIFTY200,4/4/2022,4/12/2022,9514.7,9351.7
PERSISTENT,4/4/2022,4/12/2022,2346.728516,2146.5354
TATAELXSI,4/4/2022,4/12/2022,8808.448242,8221.411133
TRENT,4/4/2022,4/12/2022,1290.492188,1246.484009
ADANIGREEN,4/12/2022,4/22/2022,2792.399902,2882.800049
CGPOWER,4/12/2022,4/22/2022,200.9252777,191.1735535
CHAMBLFERT,4/12/2022,4/22/2022,428.6698608,438.8173218
IOC,4/12/2022,4/22/2022,71.94552612,76.6829071
NIFTY200,4/12/2022,4/22/2022,9351.7,9179.5
TATAELXSI,4/12/2022,4/22/2022,8221.411133,8171.306152
TRENT,4/12/2022,4/22/2022,1246.484009,1282.467896
ADANIGREEN,4/22/2022,5/2/2022,2882.800049,2830.350098
CGPOWER,4/22/2022,5/2/2022,191.1735535,190.6785278
CHAMBLFERT,4/22/2022,5/2/2022,438.8173218,431.5223389
IOC,4/22/2022,5/2/2022,76.6829071,72.28798676
NIFTY200,4/22/2022,5/2/2022,9179.5,9098.95
TATAELXSI,4/22/2022,5/2/2022,8171.306152,7500.873535
TRENT,4/22/2022,5/2/2022,1282.467896,1216.28125
ADANIGREEN,5/2/2022,5/11/2022,2830.350098,2648.050049
BANKBARODA,5/2/2022,5/11/2022,103.3993683,92.85310364
CESC,5/2/2022,5/11/2022,74.66214752,69.12670135
CGPOWER,5/2/2022,5/11/2022,190.6785278,168.6010284
CHAMBLFERT,5/2/2022,5/11/2022,431.5223389,382.0478821
NIFTY200,5/2/2022,5/11/2022,9098.95,8544.7
TRENT,5/2/2022,5/11/2022,1216.28125,1042.541138
ABB,5/11/2022,5/19/2022,2252.333496,2257.344482
